name,version,software_id
cn.hutool:hutool-all,4.1.9,80
com.googlecode.aviator:aviator,1.0.1,2429
com.alibaba.nacos:nacos-common,0.8.2,71
com.alibaba.nacos:nacos-common,0.9.1,71
com.alibaba.nacos:nacos-common,0.6.2,71
com.alibaba.nacos:nacos-common,0.8.1,71
com.alibaba.nacos:nacos-common,1.3.1-BETA.1,71
com.alibaba.nacos:nacos-common,1.1.2,71
com.alibaba.nacos:nacos-common,1.3.3,71
com.alibaba.nacos:nacos-common,1.0.0-RC4,71
com.alibaba.nacos:nacos-common,1.1.1,71
org.jodd:jodd-all,4.1.2,2390
org.jodd:jodd-all,4.1.3,2390
org.apache.poi:poi,3.0.2-FINAL,22
org.apache.poi:poi,3.0-FINAL,22
org.apache.poi:poi,3.5-beta1,22
org.apache.poi:poi,3.0.1-FINAL,22
org.springframework:spring-core,2.0-rc1,38
org.springframework:spring-core,2.0-m5,38
org.springframework:spring-core,2.0-m3,38
org.codehaus.jackson:jackson-mapper-asl,0.9.6,159
org.codehaus.jackson:jackson-mapper-asl,1.9.12,159
org.codehaus.jackson:jackson-mapper-asl,1.9.13,159
net.minidev:json-smart,2.4.4,2043
net.minidev:json-smart,2.4.2,2043
net.minidev:json-smart,2.3.1,2043
com.vaadin:flow-server,2.1.0.beta2,9760
edu.stanford.nlp:stanford-corenlp,3.2.0,10517
edu.stanford.nlp:stanford-corenlp,1.3.0,10517
edu.stanford.nlp:stanford-corenlp,1.3.1,10517
edu.stanford.nlp:stanford-corenlp,1.3.2,10517
edu.stanford.nlp:stanford-corenlp,1.3.3,10517
edu.stanford.nlp:stanford-corenlp,1.3.4,10517
edu.stanford.nlp:stanford-corenlp,3.4,10517
edu.stanford.nlp:stanford-corenlp,1.2.0,10517
org.jdom:jdom,1.1,10549
ch.qos.logback:logback-classic,1.1.2,10567
ch.qos.logback:logback-classic,1.1.3,10567
ch.qos.logback:logback-classic,0.9.5,10567
ch.qos.logback:logback-classic,0.9.7,10567
ch.qos.logback:logback-classic,0.9.12,10567
ch.qos.logback:logback-core,0.9.5,10567
ch.qos.logback:logback-core,0.9.7,10567
ch.qos.logback:logback-core,0.9.12,10567
com.googlecode.owasp-java-html-sanitizer:owasp-java-html-sanitizer,20170408.1,10658
com.googlecode.owasp-java-html-sanitizer:owasp-java-html-sanitizer,20151202.2,10658
com.googlecode.owasp-java-html-sanitizer:owasp-java-html-sanitizer,20150501.1,10658
com.googlecode.owasp-java-html-sanitizer:owasp-java-html-sanitizer,20160203.1,10658
ch.qos.logback:logback-core,1.2.4-groovyless,10567
com.alibaba:fastjson,1.1.70.android,13010
com.alibaba:fastjson,1.2.4.sec01,13010
com.alibaba:fastjson,1.1.31.sec04,13010
com.alibaba:fastjson,1.1.31.sec01,13010
com.alibaba:fastjson,1.2.14.sec10,13010
com.alibaba:fastjson,1.2.4.sec10,13010
com.alibaba:fastjson,1.2.4.sec04,13010
com.alibaba:fastjson,1.2.4.sec09,13010
com.alibaba:fastjson,1.1.69.android,13010
com.alibaba:fastjson,1.1.19,13010
com.alibaba:fastjson,1.1.40,13010
com.alibaba:fastjson,1.1.33.sec01,13010
com.alibaba:fastjson,1.2.2.sec01,13010
com.alibaba:fastjson,1.1.31.sec07,13010
com.alibaba:fastjson,1.1.31.sec06,13010
com.alibaba:fastjson,1.1.30,13010
com.alibaba:fastjson,1.2.3,13010
com.alibaba:fastjson,1.2.5,13010
com.alibaba:fastjson,1.1.31.sec10,13010
com.alibaba:fastjson,1.1.28,13010
com.alibaba:fastjson,1.1.29,13010
com.alibaba:fastjson,1.2.2.sec10,13010
com.alibaba:fastjson,1.1.41.sec04,13010
com.alibaba:fastjson,1.1.41.sec01,13010
com.alibaba:fastjson,1.2.7.sec04,13010
com.alibaba:fastjson,1.2.7.sec06,13010
com.alibaba:fastjson,1.1.41.sec06,13010
com.alibaba:fastjson,1.1.34.sec01,13010
com.alibaba:fastjson,1.2.16.sec10,13010
com.alibaba:fastjson,1.1.33.sec06,13010
com.alibaba:fastjson,1.1.33.sec04,13010
com.alibaba:fastjson,1.2.7.sec09,13010
com.alibaba:fastjson,1.1.33.sec10,13010
com.alibaba:fastjson,1.1.41.sec10,13010
com.alibaba:fastjson,1.1.34.sec10,13010
com.alibaba:fastjson,1.2.16.sec01,13010
com.alibaba:fastjson,1.2.16.sec04,13010
com.alibaba:fastjson,1.1.34.sec09,13010
com.alibaba:fastjson,1.1.34.sec06,13010
com.alibaba:fastjson,1.1.34.sec04,13010
com.alibaba:fastjson,1.1.46.sec04,13010
com.alibaba:fastjson,1.1.46.sec06,13010
com.alibaba:fastjson,1.1.46.sec09,13010
com.alibaba:fastjson,1.1.46.sec10,13010
com.alibaba:fastjson,1.2.8.sec06,13010
com.alibaba:fastjson,1.2.8.sec09,13010
com.alibaba:fastjson,1.2.8.sec04,13010
com.alibaba:fastjson,1.2.8.sec05,13010
com.alibaba:fastjson,1.1.72.android,13010
com.alibaba:fastjson,1.2.8.sec01,13010
com.alibaba:fastjson,1.2.7.sec10,13010
com.alibaba:fastjson,1.2.8.sec10,13010
